user_id,timestamp,line_current,neutral_current,power_consumed,remaining_tokens
DHARAN-001,2026-06-28 02:00:00+05:45,6.8767,6.8595,1.6505,0.0
DHARAN-001,2026-06-28 03:00:00+05:45,6.8425,6.8296,1.6467,0.0
DHARAN-001,2026-06-28 04:00:00+05:45,7.3723,7.3722,1.75,0.0
DHARAN-001,2026-06-28 05:00:00+05:45,6.8224,6.8019,1.6315,0.0
DHARAN-001,2026-06-28 06:00:00+05:45,10.7349,10.7242,2.5564,0.0
DHARAN-001,2026-06-28 07:00:00+05:45,11.0638,11.0505,2.6396,0.0
DHARAN-001,2026-06-28 08:00:00+05:45,10.512,10.4956,2.4982,0.0
DHARAN-001,2026-06-28 09:00:00+05:45,10.3098,10.2962,2.4453,0.0
DHARAN-001,2026-06-28 10:00:00+05:45,6.6326,6.615,1.5719,0.0
DHARAN-001,2026-06-28 11:00:00+05:45,7.096,7.0728,1.6923,0.0
DHARAN-001,2026-06-28 12:00:00+05:45,6.6028,6.5845,1.5673,0.0
DHARAN-001,2026-06-28 13:00:00+05:45,7.1747,7.1632,1.7014,0.0
DHARAN-001,2026-06-28 14:00:00+05:45,6.1953,6.1864,1.4755,0.0
DHARAN-001,2026-06-28 15:00:00+05:45,5.9051,5.9025,1.4262,0.0
DHARAN-001,2026-06-28 16:00:00+05:45,7.4949,7.4647,1.7907,0.0
DHARAN-001,2026-06-28 17:00:00+05:45,6.7217,6.7187,1.6009,0.0
DHARAN-001,2026-06-28 18:00:00+05:45,12.793,12.7656,3.0279,0.0
DHARAN-001,2026-06-28 19:00:00+05:45,12.8072,12.7999,3.0603,0.0
DHARAN-001,2026-06-28 20:00:00+05:45,12.3364,12.3083,2.9251,0.0
DHARAN-001,2026-06-28 21:00:00+05:45,12.8016,12.7742,3.0509,0.0
DHARAN-001,2026-06-28 22:00:00+05:45,12.2238,12.2051,2.9099,0.0
DHARAN-001,2026-06-28 23:00:00+05:45,6.0602,6.0509,1.449,0.0
DHARAN-001,2026-06-29 00:00:00+05:45,7.3111,7.2952,1.7225,0.0
DHARAN-001,2026-06-29 01:00:00+05:45,6.3613,6.3463,1.5203,0.0
DHARAN-001,2026-06-29 02:00:00+05:45,6.2393,6.221,1.4865,0.0
DHARAN-001,2026-06-29 03:00:00+05:45,6.3086,6.2951,1.5039,0.0
DHARAN-001,2026-06-29 04:00:00+05:45,6.3428,6.3217,1.5144,0.0
DHARAN-001,2026-06-29 05:00:00+05:45,5.691,5.6749,1.34,0.0
DHARAN-001,2026-06-29 06:00:00+05:45,11.4213,11.412,2.7125,0.0
DHARAN-001,2026-06-29 07:00:00+05:45,10.5827,10.5697,2.5295,0.0
DHARAN-001,2026-06-29 08:00:00+05:45,11.4139,11.394,2.7232,0.0
DHARAN-001,2026-06-29 09:00:00+05:45,9.876,9.8517,2.3551,0.0
DHARAN-001,2026-06-29 10:00:00+05:45,6.4012,6.3914,1.532,0.0
DHARAN-001,2026-06-29 11:00:00+05:45,4.9539,4.9304,1.1891,0.0
DHARAN-001,2026-06-29 12:00:00+05:45,6.2083,6.2046,1.4826,0.0
DHARAN-001,2026-06-29 13:00:00+05:45,5.7462,5.7262,1.3568,0.0
DHARAN-001,2026-06-29 14:00:00+05:45,5.8414,5.8266,1.3968,0.0
DHARAN-001,2026-06-29 15:00:00+05:45,5.8375,5.8238,1.409,0.0
DHARAN-001,2026-06-29 16:00:00+05:45,6.8328,6.8108,1.6212,0.0
DHARAN-001,2026-06-29 17:00:00+05:45,5.7398,5.727,1.3661,0.0
DHARAN-001,2026-06-29 18:00:00+05:45,12.6625,12.6528,3.0169,0.0
DHARAN-001,2026-06-29 19:00:00+05:45,11.2405,11.2228,2.6652,0.0
DHARAN-001,2026-06-29 20:00:00+05:45,11.9858,11.9744,2.8493,0.0
DHARAN-001,2026-06-29 21:00:00+05:45,12.4731,12.4538,2.9771,0.0
DHARAN-001,2026-06-29 22:00:00+05:45,12.268,12.2439,2.9314,0.0
DHARAN-001,2026-06-29 23:00:00+05:45,6.4244,6.4039,1.531,0.0
DHARAN-002,2026-01-01 00:00:00+05:45,2.9166,2.8992,0.6989,249.3011
DHARAN-002,2026-01-01 01:00:00+05:45,2.5038,2.4948,0.594,248.7071
DHARAN-002,2026-01-01 02:00:00+05:45,3.7248,3.7065,0.8817,247.8254
DHARAN-002,2026-01-01 03:00:00+05:45,2.4578,2.4522,0.5862,247.2393
DHARAN-002,2026-01-01 04:00:00+05:45,3.1606,3.1579,0.7746,246.4647
DHARAN-002,2026-01-01 05:00:00+05:45,3.8858,3.8737,0.9217,245.543
DHARAN-002,2026-01-01 06:00:00+05:45,5.0607,5.0441,1.2153,244.3277
DHARAN-002,2026-01-01 07:00:00+05:45,5.4507,5.4372,1.2831,243.0447
DHARAN-002,2026-01-01 08:00:00+05:45,5.5361,5.524,1.3313,241.7133
DHARAN-002,2026-01-01 09:00:00+05:45,5.6364,5.6252,1.3455,240.3678
DHARAN-002,2026-01-01 10:00:00+05:45,3.4972,3.481,0.8182,239.5496
DHARAN-002,2026-01-01 11:00:00+05:45,3.8733,3.8497,0.9163,238.6333
DHARAN-002,2026-01-01 12:00:00+05:45,2.9562,2.9428,0.7058,237.9274
DHARAN-002,2026-01-01 13:00:00+05:45,3.5788,3.5628,0.8446,237.0829
DHARAN-002,2026-01-01 14:00:00+05:45,3.6911,3.669,0.8842,236.1987
DHARAN-002,2026-01-01 15:00:00+05:45,3.8109,3.7948,0.9009,235.2978
DHARAN-002,2026-01-01 16:00:00+05:45,3.5956,3.579,0.8646,234.4332
DHARAN-002,2026-01-01 17:00:00+05:45,3.3701,3.3513,0.8151,233.6181
DHARAN-002,2026-01-01 18:00:00+05:45,5.7335,5.7182,1.3692,232.2489
DHARAN-002,2026-01-01 19:00:00+05:45,6.015,5.9995,1.4314,230.8176
DHARAN-002,2026-01-01 20:00:00+05:45,5.9894,5.9805,1.4206,229.3969
DHARAN-002,2026-01-01 21:00:00+05:45,7.5288,7.5231,1.7936,227.6033
DHARAN-002,2026-01-01 22:00:00+05:45,5.9298,5.9181,1.4009,226.2024
DHARAN-002,2026-01-01 23:00:00+05:45,2.6186,2.6069,0.6153,225.587
DHARAN-002,2026-01-02 00:00:00+05:45,3.6385,3.6214,0.8574,224.7296
DHARAN-002,2026-01-02 01:00:00+05:45,4.4103,4.4019,1.0665,223.6631
DHARAN-002,2026-01-02 02:00:00+05:45,3.2332,3.2039,0.7483,222.9148
DHARAN-002,2026-01-02 03:00:00+05:45,3.8895,3.88,0.9336,221.9812
DHARAN-002,2026-01-02 04:00:00+05:45,2.8229,2.7959,0.6796,221.3016
DHARAN-002,2026-01-02 05:00:00+05:45,3.1445,3.1233,0.7497,220.5519
DHARAN-002,2026-01-02 06:00:00+05:45,4.7257,4.7195,1.1247,219.4272
DHARAN-002,2026-01-02 07:00:00+05:45,5.3902,5.3803,1.289,218.1382
DHARAN-002,2026-01-02 08:00:00+05:45,5.6846,5.6714,1.3514,216.7869
DHARAN-002,2026-01-02 09:00:00+05:45,5.7141,5.6937,1.3688,215.4181
DHARAN-002,2026-01-02 10:00:00+05:45,3.1485,3.1399,0.7543,214.6638
DHARAN-002,2026-01-02 11:00:00+05:45,3.225,3.2105,0.75,213.9138
DHARAN-002,2026-01-02 12:00:00+05:45,2.7318,2.7205,0.6417,213.2721
DHARAN-002,2026-01-02 13:00:00+05:45,3.3906,3.3653,0.8131,212.4591
DHARAN-002,2026-01-02 14:00:00+05:45,3.03,3.0234,0.7081,211.751
DHARAN-002,2026-01-02 15:00:00+05:45,3.1802,3.1638,0.7439,211.0071
DHARAN-002,2026-01-02 16:00:00+05:45,4.4059,4.3888,1.0516,209.9555
DHARAN-002,2026-01-02 17:00:00+05:45,4.1714,4.1695,1.0076,208.9479
DHARAN-002,2026-01-02 18:00:00+05:45,6.0116,6.0095,1.4236,207.5243
DHARAN-002,2026-01-02 19:00:00+05:45,6.702,6.6709,1.5907,205.9336
DHARAN-002,2026-01-02 20:00:00+05:45,6.9215,6.8956,1.6445,204.2891
DHARAN-002,2026-01-02 21:00:00+05:45,6.6332,6.6274,1.5837,202.7054
DHARAN-002,2026-01-02 22:00:00+05:45,6.0914,6.075,1.4507,201.2547
DHARAN-002,2026-01-02 23:00:00+05:45,2.1869,2.1717,0.5228,200.7319
DHARAN-002,2026-01-03 00:00:00+05:45,3.6128,3.5963,0.8447,199.8872
DHARAN-002,2026-01-03 01:00:00+05:45,2.7407,2.7202,0.6699,199.2173
DHARAN-002,2026-01-03 02:00:00+05:45,2.8685,2.8423,0.6747,198.5426
DHARAN-002,2026-01-03 03:00:00+05:45,2.5157,2.4904,0.5937,197.9489
DHARAN-002,2026-01-03 04:00:00+05:45,3.7015,3.6934,0.9013,197.0476
DHARAN-002,2026-01-03 05:00:00+05:45,2.6475,2.6292,0.6254,196.4223
DHARAN-002,2026-01-03 06:00:00+05:45,4.1903,4.1689,1.0006,195.4217
DHARAN-002,2026-01-03 07:00:00+05:45,5.6425,5.6304,1.3421,194.0796
DHARAN-002,2026-01-03 08:00:00+05:45,5.0277,5.0123,1.1972,192.8824
DHARAN-002,2026-01-03 09:00:00+05:45,5.9,5.8843,1.3981,191.4843
DHARAN-002,2026-01-03 10:00:00+05:45,3.8086,3.8052,0.9104,190.5739
DHARAN-002,2026-01-03 11:00:00+05:45,3.5173,3.4983,0.8362,189.7377
DHARAN-002,2026-01-03 12:00:00+05:45,2.7061,2.6855,0.6273,189.1104
DHARAN-002,2026-01-03 13:00:00+05:45,3.0892,3.0656,0.7444,188.366
DHARAN-002,2026-01-03 14:00:00+05:45,2.807,2.7969,0.6468,187.7192
DHARAN-002,2026-01-03 15:00:00+05:45,4.1316,4.1039,0.9855,186.7337
DHARAN-002,2026-01-03 16:00:00+05:45,2.9022,2.8807,0.6908,186.0429
DHARAN-002,2026-01-03 17:00:00+05:45,3.6495,3.6384,0.8584,185.1844
DHARAN-002,2026-01-03 18:00:00+05:45,6.4727,6.4633,1.5292,183.6552
DHARAN-002,2026-01-03 19:00:00+05:45,6.6598,6.6432,1.5878,182.0675
DHARAN-002,2026-01-03 20:00:00+05:45,6.3911,6.3782,1.5292,180.5383
DHARAN-002,2026-01-03 21:00:00+05:45,6.4489,6.4214,1.5364,179.0018
DHARAN-002,2026-01-03 22:00:00+05:45,6.9006,6.8917,1.6402,177.3616
DHARAN-002,2026-01-03 23:00:00+05:45,2.9354,2.9285,0.6801,176.6815
DHARAN-002,2026-01-04 00:00:00+05:45,3.3436,3.3311,0.7927,175.8888
DHARAN-002,2026-01-04 01:00:00+05:45,2.7353,2.7247,0.6587,175.2301
DHARAN-002,2026-01-04 02:00:00+05:45,2.9673,2.9524,0.6939,174.5362
DHARAN-002,2026-01-04 03:00:00+05:45,3.0121,2.9917,0.7161,173.8201
DHARAN-002,2026-01-04 04:00:00+05:45,3.1342,3.1294,0.7376,173.0824
DHARAN-002,2026-01-04 05:00:00+05:45,3.8618,3.8472,0.9196,172.1628
DHARAN-002,2026-01-04 06:00:00+05:45,5.1637,5.162,1.2411,170.9217
DHARAN-002,2026-01-04 07:00:00+05:45,5.2011,5.1938,1.2328,169.6889
DHARAN-002,2026-01-04 08:00:00+05:45,4.7453,4.7334,1.1385,168.5505
DHARAN-002,2026-01-04 09:00:00+05:45,5.3828,5.3595,1.2828,167.2676
DHARAN-002,2026-01-04 10:00:00+05:45,3.9816,3.9796,0.9289,166.3387
DHARAN-002,2026-01-04 11:00:00+05:45,2.8684,2.857,0.6763,165.6624
DHARAN-002,2026-01-04 12:00:00+05:45,3.7139,3.6863,0.8823,164.7801
DHARAN-002,2026-01-04 13:00:00+05:45,3.8398,3.8281,0.9041,163.876
DHARAN-002,2026-01-04 14:00:00+05:45,3.2105,3.2075,0.7673,163.1087
DHARAN-002,2026-01-04 15:00:00+05:45,4.0434,4.0311,0.9556,162.1531
DHARAN-002,2026-01-04 16:00:00+05:45,3.9041,3.9038,0.9356,161.2175
DHARAN-002,2026-01-04 17:00:00+05:45,3.7284,3.7149,0.8999,160.3176
DHARAN-002,2026-01-04 18:00:00+05:45,6.4993,6.4775,1.5438,158.7739
DHARAN-002,2026-01-04 19:00:00+05:45,6.6948,6.6861,1.5888,157.1851
DHARAN-002,2026-01-04 20:00:00+05:45,6.4681,6.4406,1.5544,155.6307
DHARAN-002,2026-01-04 21:00:00+05:45,5.6593,5.6548,1.3507,154.28
DHARAN-002,2026-01-04 22:00:00+05:45,6.0125,6.0018,1.4314,152.8486
DHARAN-002,2026-01-04 23:00:00+05:45,3.8576,3.8463,0.9163,151.9323
DHARAN-002,2026-01-05 00:00:00+05:45,3.2533,3.231,0.763,151.1693
DHARAN-002,2026-01-05 01:00:00+05:45,2.6706,2.6518,0.6423,150.5269
DHARAN-002,2026-01-05 02:00:00+05:45,3.4079,3.3869,0.8214,149.7055
DHARAN-002,2026-01-05 03:00:00+05:45,2.875,2.8557,0.6721,149.0334
DHARAN-002,2026-01-05 04:00:00+05:45,2.6801,2.6695,0.6432,148.3903
DHARAN-002,2026-01-05 05:00:00+05:45,3.3442,3.3384,0.7982,147.5921
DHARAN-002,2026-01-05 06:00:00+05:45,4.8813,4.864,1.157,146.4351
DHARAN-002,2026-01-05 07:00:00+05:45,5.6261,5.616,1.337,145.0981
DHARAN-002,2026-01-05 08:00:00+05:45,5.7563,5.7319,1.3464,143.7518
DHARAN-002,2026-01-05 09:00:00+05:45,5.3958,5.3879,1.2897,142.4621
DHARAN-002,2026-01-05 10:00:00+05:45,3.8419,3.8312,0.9072,141.5548
DHARAN-002,2026-01-05 11:00:00+05:45,2.504,2.4855,0.6072,140.9476
DHARAN-002,2026-01-05 12:00:00+05:45,3.2544,3.2387,0.7683,140.1794
DHARAN-002,2026-01-05 13:00:00+05:45,3.7738,3.7522,0.895,139.2843
DHARAN-002,2026-01-05 14:00:00+05:45,2.1692,2.1571,0.5282,138.7561
DHARAN-002,2026-01-05 15:00:00+05:45,3.8911,3.8774,0.9085,137.8476
DHARAN-002,2026-01-05 16:00:00+05:45,2.8854,2.8635,0.7056,137.1419
DHARAN-002,2026-01-05 17:00:00+05:45,3.1128,3.1038,0.713,136.429
DHARAN-002,2026-01-05 18:00:00+05:45,7.471,7.4642,1.7717,134.6573
DHARAN-002,2026-01-05 19:00:00+05:45,6.5279,6.5147,1.5469,133.1104
DHARAN-002,2026-01-05 20:00:00+05:45,6.835,6.8152,1.6196,131.4908
DHARAN-002,2026-01-05 21:00:00+05:45,6.3247,6.3103,1.5171,129.9737
DHARAN-002,2026-01-05 22:00:00+05:45,6.3937,6.3774,1.5402,128.4335
DHARAN-002,2026-01-05 23:00:00+05:45,3.1711,3.1588,0.7674,127.6661
DHARAN-002,2026-01-06 00:00:00+05:45,3.1918,3.1751,0.7416,126.9246
DHARAN-002,2026-01-06 01:00:00+05:45,3.7893,3.7892,0.9033,126.0212
DHARAN-002,2026-01-06 02:00:00+05:45,3.5843,3.572,0.8597,125.1615
DHARAN-002,2026-01-06 03:00:00+05:45,2.744,2.7205,0.6526,124.5089
DHARAN-002,2026-01-06 04:00:00+05:45,3.8053,3.7765,0.8909,123.618
DHARAN-002,2026-01-06 05:00:00+05:45,2.1929,2.1924,0.5335,123.0845
DHARAN-002,2026-01-06 06:00:00+05:45,5.8528,5.8417,1.4001,121.6843
DHARAN-002,2026-01-06 07:00:00+05:45,5.4682,5.4651,1.2983,120.386
DHARAN-002,2026-01-06 08:00:00+05:45,4.9276,4.9031,1.1732,119.2128
DHARAN-002,2026-01-06 09:00:00+05:45,5.5176,5.5154,1.3213,117.8916
DHARAN-002,2026-01-06 10:00:00+05:45,3.7225,3.7167,0.8933,116.9982
DHARAN-002,2026-01-06 11:00:00+05:45,2.3497,2.3424,0.5732,116.4251
DHARAN-002,2026-01-06 12:00:00+05:45,3.1031,3.0866,0.7503,115.6747
DHARAN-002,2026-01-06 13:00:00+05:45,3.2365,3.2351,0.7494,114.9253
DHARAN-002,2026-01-06 14:00:00+05:45,3.3601,3.3534,0.7984,114.1269
DHARAN-002,2026-01-06 15:00:00+05:45,3.3506,3.3348,0.7904,113.3365
DHARAN-002,2026-01-06 16:00:00+05:45,3.8825,3.8742,0.9451,112.3914
DHARAN-002,2026-01-06 17:00:00+05:45,4.0517,4.0324,0.956,111.4354
DHARAN-002,2026-01-06 18:00:00+05:45,6.9249,6.9035,1.667,109.7683
DHARAN-002,2026-01-06 19:00:00+05:45,6.8901,6.8541,1.6468,108.1215
DHARAN-002,2026-01-06 20:00:00+05:45,6.3913,6.3732,1.5426,106.5789
DHARAN-002,2026-01-06 21:00:00+05:45,6.0638,6.0444,1.4327,105.1463
DHARAN-002,2026-01-06 22:00:00+05:45,6.1388,6.1162,1.4473,103.699
DHARAN-002,2026-01-06 23:00:00+05:45,2.8484,2.8293,0.6796,103.0193
DHARAN-002,2026-01-07 00:00:00+05:45,3.0748,3.0595,0.7353,102.284
DHARAN-002,2026-01-07 01:00:00+05:45,2.6453,2.6284,0.6511,101.6329
DHARAN-002,2026-01-07 02:00:00+05:45,2.2297,2.2288,0.5403,101.0926
DHARAN-002,2026-01-07 03:00:00+05:45,2.458,2.4448,0.5812,100.5114
DHARAN-002,2026-01-07 04:00:00+05:45,3.0889,3.0792,0.748,99.7634
DHARAN-002,2026-01-07 05:00:00+05:45,3.4594,3.4379,0.8242,98.9392
DHARAN-002,2026-01-07 06:00:00+05:45,6.0384,6.0382,1.4401,97.4991
DHARAN-002,2026-01-07 07:00:00+05:45,5.1768,5.168,1.2335,96.2656
DHARAN-002,2026-01-07 08:00:00+05:45,5.0333,4.9989,1.1977,95.0679
DHARAN-002,2026-01-07 09:00:00+05:45,5.3159,5.3114,1.2657,93.8022
DHARAN-002,2026-01-07 10:00:00+05:45,3.9335,3.912,0.9282,92.874
DHARAN-002,2026-01-07 11:00:00+05:45,3.94,3.9275,0.9422,91.9318
DHARAN-002,2026-01-07 12:00:00+05:45,4.1589,4.1561,0.9842,90.9476
DHARAN-002,2026-01-07 13:00:00+05:45,3.4778,3.4556,0.8336,90.114
DHARAN-002,2026-01-07 14:00:00+05:45,3.4079,3.3908,0.828,89.286
DHARAN-002,2026-01-07 15:00:00+05:45,3.3925,3.3729,0.8043,88.4818
DHARAN-002,2026-01-07 16:00:00+05:45,4.0423,4.0271,0.9585,87.5232
DHARAN-002,2026-01-07 17:00:00+05:45,3.9401,3.9178,0.9168,86.6065
DHARAN-002,2026-01-07 18:00:00+05:45,6.5012,6.4842,1.5438,85.0627
DHARAN-002,2026-01-07 19:00:00+05:45,6.476,6.4669,1.5213,83.5414
DHARAN-002,2026-01-07 20:00:00+05:45,6.957,6.9539,1.6576,81.8838
DHARAN-002,2026-01-07 21:00:00+05:45,6.2632,6.2436,1.4965,80.3873
DHARAN-002,2026-01-07 22:00:00+05:45,6.3851,6.3584,1.53,78.8573
DHARAN-002,2026-01-07 23:00:00+05:45,3.8847,3.8678,0.9098,77.9475
DHARAN-002,2026-01-08 00:00:00+05:45,3.2819,3.2716,0.7747,77.1728
DHARAN-002,2026-01-08 01:00:00+05:45,3.3303,3.327,0.7946,76.3782
DHARAN-002,2026-01-08 02:00:00+05:45,3.3184,3.3053,0.7943,75.5839
DHARAN-002,2026-01-08 03:00:00+05:45,3.506,3.4978,0.8227,74.7612
DHARAN-002,2026-01-08 04:00:00+05:45,3.0716,3.0632,0.7386,74.0226
DHARAN-002,2026-01-08 05:00:00+05:45,2.9643,2.9446,0.7077,73.315
DHARAN-002,2026-01-08 06:00:00+05:45,5.6813,5.6559,1.3628,71.9522
DHARAN-002,2026-01-08 07:00:00+05:45,6.002,5.9772,1.4376,70.5146
DHARAN-002,2026-01-08 08:00:00+05:45,5.7206,5.7027,1.3635,69.1511
DHARAN-002,2026-01-08 09:00:00+05:45,5.5709,5.5544,1.3212,67.8299
DHARAN-002,2026-01-08 10:00:00+05:45,3.0207,3.0015,0.7385,67.0913
DHARAN-002,2026-01-08 11:00:00+05:45,3.1146,3.0957,0.7342,66.3572
DHARAN-002,2026-01-08 12:00:00+05:45,3.1375,3.1209,0.7373,65.6199
DHARAN-002,2026-01-08 13:00:00+05:45,3.3488,3.3203,0.7986,64.8213
DHARAN-002,2026-01-08 14:00:00+05:45,2.8994,2.8943,0.6934,64.1279
DHARAN-002,2026-01-08 15:00:00+05:45,3.6148,3.6035,0.8662,63.2616
DHARAN-002,2026-01-08 16:00:00+05:45,3.0138,3.0088,0.717,62.5447
DHARAN-002,2026-01-08 17:00:00+05:45,2.1595,2.1576,0.5098,62.0349
DHARAN-002,2026-01-08 18:00:00+05:45,6.8728,6.8592,1.6215,60.4133
DHARAN-002,2026-01-08 19:00:00+05:45,7.034,7.0062,1.675,58.7383
DHARAN-002,2026-01-08 20:00:00+05:45,6.0555,6.0411,1.4643,57.274
DHARAN-002,2026-01-08 21:00:00+05:45,7.2622,7.2513,1.724,55.55
DHARAN-002,2026-01-08 22:00:00+05:45,6.5846,6.5703,1.5585,53.9915
DHARAN-002,2026-01-08 23:00:00+05:45,4.5748,4.5518,1.0942,52.8973
DHARAN-002,2026-01-09 00:00:00+05:45,3.6278,3.6162,0.8704,52.0269
DHARAN-002,2026-01-09 01:00:00+05:45,3.7907,3.773,0.9012,51.1257
DHARAN-002,2026-01-09 02:00:00+05:45,2.4735,2.4562,0.5827,50.5431
DHARAN-002,2026-01-09 03:00:00+05:45,3.254,3.2423,0.7713,49.7717
DHARAN-002,2026-01-09 04:00:00+05:45,2.9638,2.9525,0.708,49.0637
DHARAN-002,2026-01-09 05:00:00+05:45,4.4073,4.4,1.0407,48.0231
DHARAN-002,2026-01-09 06:00:00+05:45,6.571,6.5558,1.5687,46.4544
DHARAN-002,2026-01-09 07:00:00+05:45,5.9356,5.9225,1.432,45.0224
DHARAN-002,2026-01-09 08:00:00+05:45,5.2813,5.2633,1.2555,43.7669
DHARAN-002,2026-01-09 09:00:00+05:45,5.5182,5.4947,1.315,42.4519
DHARAN-002,2026-01-09 10:00:00+05:45,3.4254,3.4092,0.8152,41.6367
DHARAN-002,2026-01-09 11:00:00+05:45,4.204,4.1931,0.9993,40.6374
DHARAN-002,2026-01-09 12:00:00+05:45,2.2523,2.241,0.5499,40.0875
DHARAN-002,2026-01-09 13:00:00+05:45,3.195,3.1771,0.766,39.3215
DHARAN-002,2026-01-09 14:00:00+05:45,2.9487,2.9288,0.7108,38.6107
DHARAN-002,2026-01-09 15:00:00+05:45,3.9177,3.9007,0.9433,37.6674
DHARAN-002,2026-01-09 16:00:00+05:45,2.2527,2.2424,0.5504,37.117
DHARAN-002,2026-01-09 17:00:00+05:45,3.8126,3.8042,0.9152,36.2018
DHARAN-002,2026-01-09 18:00:00+05:45,6.3997,6.391,1.5234,34.6784
DHARAN-002,2026-01-09 19:00:00+05:45,7.3705,7.3545,1.7574,32.921
DHARAN-002,2026-01-09 20:00:00+05:45,6.1951,6.1702,1.4708,31.4502
DHARAN-002,2026-01-09 21:00:00+05:45,7.188,7.1642,1.7187,29.7315
DHARAN-002,2026-01-09 22:00:00+05:45,6.696,6.6818,1.585,28.1465
DHARAN-002,2026-01-09 23:00:00+05:45,3.215,3.1923,0.7566,27.3899
DHARAN-002,2026-01-10 00:00:00+05:45,4.0689,4.0547,0.9669,26.4231
DHARAN-002,2026-01-10 01:00:00+05:45,1.9676,1.9557,0.4838,25.9392
DHARAN-002,2026-01-10 02:00:00+05:45,2.7494,2.7449,0.6469,25.2924
DHARAN-002,2026-01-10 03:00:00+05:45,3.0007,2.976,0.7188,24.5735
DHARAN-002,2026-01-10 04:00:00+05:45,2.9833,2.9668,0.706,23.8675
DHARAN-002,2026-01-10 05:00:00+05:45,3.7611,3.7463,0.8874,22.9801
DHARAN-002,2026-01-10 06:00:00+05:45,4.6979,4.683,1.1207,21.8594
DHARAN-002,2026-01-10 07:00:00+05:45,5.6767,5.6526,1.3586,20.5008
DHARAN-002,2026-01-10 08:00:00+05:45,5.5321,5.5208,1.3259,19.1748
DHARAN-002,2026-01-10 09:00:00+05:45,6.5606,6.5372,1.5557,17.6191
DHARAN-002,2026-01-10 10:00:00+05:45,2.7193,2.7097,0.654,16.9651
DHARAN-002,2026-01-10 11:00:00+05:45,3.3578,3.3467,0.8011,16.164
DHARAN-002,2026-01-10 12:00:00+05:45,3.0565,3.043,0.7353,15.4286
DHARAN-002,2026-01-10 13:00:00+05:45,3.7723,3.7546,0.9126,14.5161
DHARAN-002,2026-01-10 14:00:00+05:45,3.96,3.9493,0.9446,13.5714
DHARAN-002,2026-01-10 15:00:00+05:45,3.6982,3.6834,0.8899,12.6815
DHARAN-002,2026-01-10 16:00:00+05:45,2.6729,2.6591,0.6542,12.0273
DHARAN-002,2026-01-10 17:00:00+05:45,2.6346,2.6107,0.6274,11.3999
DHARAN-002,2026-01-10 18:00:00+05:45,7.3183,7.2951,1.7416,9.6584
DHARAN-002,2026-01-10 19:00:00+05:45,6.5658,6.5654,1.5669,8.0914
DHARAN-002,2026-01-10 20:00:00+05:45,7.1578,7.1317,1.7142,6.3772
DHARAN-002,2026-01-10 21:00:00+05:45,6.6115,6.594,1.5835,4.7937
DHARAN-002,2026-01-10 22:00:00+05:45,7.5164,7.5055,1.775,3.0187
DHARAN-002,2026-01-10 23:00:00+05:45,2.917,2.9033,0.6936,2.3252
DHARAN-002,2026-01-11 00:00:00+05:45,3.9061,3.9046,0.923,1.4022
DHARAN-002,2026-01-11 01:00:00+05:45,3.4958,3.4805,0.834,0.5682
DHARAN-002,2026-01-11 02:00:00+05:45,3.4452,3.4224,0.8089,0.0
DHARAN-002,2026-01-11 03:00:00+05:45,2.8916,2.8802,0.689,0.0
DHARAN-002,2026-01-11 04:00:00+05:45,2.4198,2.39,0.5772,0.0
DHARAN-002,2026-01-11 05:00:00+05:45,2.408,2.3934,0.5736,0.0
DHARAN-002,2026-01-11 06:00:00+05:45,5.6686,5.665,1.3588,0.0
DHARAN-002,2026-01-11 07:00:00+05:45,4.9205,4.9133,1.1589,0.0
DHARAN-002,2026-01-11 08:00:00+05:45,5.3945,5.3853,1.2644,0.0
DHARAN-002,2026-01-11 09:00:00+05:45,5.7772,5.7541,1.3654,0.0
DHARAN-002,2026-01-11 10:00:00+05:45,2.5722,2.5547,0.6192,0.0
DHARAN-002,2026-01-11 11:00:00+05:45,4.2136,4.2025,1.0105,0.0
DHARAN-002,2026-01-11 12:00:00+05:45,3.5081,3.4876,0.8293,0.0
DHARAN-002,2026-01-11 13:00:00+05:45,2.824,2.8072,0.6774,0.0
DHARAN-002,2026-01-11 14:00:00+05:45,3.8985,3.8836,0.9305,0.0
DHARAN-002,2026-01-11 15:00:00+05:45,2.8293,2.813,0.6559,0.0
DHARAN-002,2026-01-11 16:00:00+05:45,3.8162,3.8005,0.9083,0.0
DHARAN-002,2026-01-11 17:00:00+05:45,2.4296,2.4046,0.599,0.0
DHARAN-002,2026-01-11 18:00:00+05:45,6.4276,6.4226,1.5284,0.0
DHARAN-002,2026-01-11 19:00:00+05:45,5.9674,5.9384,1.4107,0.0
DHARAN-002,2026-01-11 20:00:00+05:45,6.0937,6.0772,1.4445,0.0
DHARAN-002,2026-01-11 21:00:00+05:45,6.3933,6.382,1.5046,0.0
DHARAN-002,2026-01-11 22:00:00+05:45,7.0206,7.0057,1.6679,0.0
DHARAN-002,2026-01-11 23:00:00+05:45,3.9749,3.9607,0.9436,0.0
DHARAN-002,2026-01-12 00:00:00+05:45,4.017,3.9924,0.9445,0.0
DHARAN-002,2026-01-12 01:00:00+05:45,1.33,1.3133,0.3125,0.0
DHARAN-002,2026-01-12 02:00:00+05:45,3.2786,3.2615,0.7748,0.0
DHARAN-002,2026-01-12 03:00:00+05:45,3.6027,3.5757,0.8603,0.0
